I,I2,I3,I4
0.96495,0.8744333333333333,0.6593,0.4813333333333334
0.9700166666666669,0.8874833333333334,0.6686166666666665,0.48689999999999994
0.9738833333333333,0.8999166666666666,0.6781,0.49253333333333327
0.9780000000000001,0.9108999999999999,0.6873999999999999,0.4982
0.9810333333333334,0.9210499999999998,0.6961,0.50365
0.98355,0.9300166666666666,0.7045333333333333,0.5087499999999999
0.9857666666666666,0.9381666666666666,0.7128000000000001,0.514
0.9879333333333333,0.94515,0.7210333333333333,0.5188833333333333
0.9895833333333335,0.9514,0.7289333333333333,0.5234833333333332
0.9910833333333334,0.9575166666666668,0.7364166666666666,0.5279333333333334
0.9922333333333334,0.9624,0.74375,0.5325833333333333
0.9932333333333334,0.9670333333333333,0.7509833333333332,0.5367666666666666
0.9941999999999999,0.9713333333333334,0.7577166666666667,0.5413333333333332
0.9949166666666667,0.9748,0.76435,0.5455833333333334
0.9957666666666666,0.9779333333333332,0.7704833333333334,0.5499666666666666
0.9962333333333332,0.9809833333333332,0.7765333333333334,0.5539333333333334
0.9968333333333333,0.9834166666666667,0.7824666666666666,0.5575
0.9973666666666666,0.9855333333333333,0.7888166666666668,0.5610833333333334
0.9978833333333332,0.9874999999999999,0.7944999999999999,0.5648833333333334
0.9981166666666667,0.9893000000000001,0.7996500000000001,0.5681833333333334
0.9985166666666666,0.9910833333333334,0.8049833333333334,0.5720999999999999
0.9988333333333332,0.9924500000000002,0.8098500000000001,0.5757500000000001
0.9990333333333332,0.9934333333333333,0.8139666666666668,0.5794833333333332
0.9991166666666667,0.9944666666666667,0.8185333333333333,0.5824166666666666
0.9992833333333334,0.9953333333333333,0.8223666666666668,0.58595
0.9993666666666666,0.9961500000000001,0.8262666666666666,0.5892000000000001
0.9994333333333332,0.9966666666666667,0.8298166666666668,0.5919833333333332
0.9995000000000002,0.9970333333333333,0.8335666666666667,0.5951666666666666
0.9995833333333334,0.9974000000000002,0.8373666666666667,0.5978333333333333
0.9995833333333334,0.9976833333333334,0.8409833333333333,0.6006333333333332
0.99965,0.9979666666666668,0.8444666666666666,0.6035666666666667
0.99965,0.9982333333333333,0.8478666666666665,0.60615
0.9996833333333335,0.9984833333333335,0.8548833333333333,0.6111833333333333
0.99975,0.9985833333333334,0.8626999999999999,0.6171333333333334
0.9997833333333336,0.9986999999999999,0.8710999999999999,0.6238666666666667
0.9998000000000001,0.9988999999999999,0.8788999999999999,0.6317333333333334
0.9998333333333335,0.99905,0.8865500000000001,0.6399833333333333
0.99985,0.9991500000000001,0.89505,0.649
0.99985,0.9993,0.90245,0.6584166666666667
0.9999166666666669,0.9993833333333333,0.9088666666666666,0.6681500000000001
0.9999333333333335,0.9994833333333334,0.9163,0.6786666666666666
0.9999333333333335,0.9995166666666666,0.923,0.6899000000000001
0.9999500000000001,0.9995833333333333,0.9291833333333334,0.7019333333333333
0.9999500000000001,0.9996499999999999,0.9352833333333334,0.7148833333333333
0.9999500000000001,0.9997166666666667,0.9401666666666667,0.7269166666666668
0.9999500000000001,0.9997166666666667,0.9451166666666667,0.7408999999999999
0.9999666666666668,0.9997166666666667,0.94955,0.75515
0.9999666666666668,0.9997999999999999,0.9536999999999999,0.7690333333333333
0.9999666666666668,0.9998333333333332,0.9578000000000001,0.7838499999999998
0.9999666666666668,0.9998833333333333,0.9610666666666666,0.7975333333333334
0.9999833333333333,0.9998999999999999,0.96475,0.8118499999999998
0.9999833333333333,0.9998999999999999,0.96805,0.8262
0.9999833333333333,0.9998999999999999,0.9708833333333334,0.8397666666666668
0.9999833333333333,0.9998999999999999,0.9736333333333332,0.8523999999999999
0.9999833333333333,0.9999333333333333,0.9760166666666666,0.8643666666666666
0.9999833333333333,0.99995,0.9780000000000001,0.8765333333333333
0.9999833333333333,0.99995,0.98005,0.8878333333333334
0.9999833333333333,0.99995,0.9821666666666666,0.89875
1.0,0.99995,0.9838999999999999,0.9081166666666668
1.0,0.99995,0.9856166666666666,0.9167333333333335
1.0,0.9999666666666668,0.9870999999999999,0.9253666666666666
1.0,0.9999666666666668,0.9882833333333334,0.9329999999999999
1.0,0.9999833333333333,0.9894,0.9398666666666666
1.0,0.9999833333333333,0.9903166666666666,0.9460999999999999
1.0,1.0,0.9911166666666666,0.9516833333333334
1.0,1.0,0.9919666666666668,0.9562499999999999
1.0,1.0,0.9926666666666666,0.9608
1.0,1.0,0.9933333333333333,0.96495
1.0,1.0,0.9939333333333332,0.9684833333333334
1.0,1.0,0.9944666666666665,0.97175
1.0,1.0,0.9949166666666667,0.9746166666666666
1.0,1.0,0.9953833333333333,0.9771666666666667
1.0,1.0,0.9958666666666667,0.9796999999999999
1.0,1.0,0.99615,0.9814666666666666
1.0,1.0,0.99645,0.9832166666666667
1.0,1.0,0.9967333333333334,0.9847666666666667
1.0,1.0,0.9969833333333332,0.9861
1.0,1.0,0.9971833333333334,0.9872333333333332
1.0,1.0,0.9973166666666667,0.9881000000000001
1.0,1.0,0.99755,0.9891333333333333
1.0,1.0,0.9977166666666667,0.99005
1.0,1.0,0.9978666666666666,0.9908833333333332
1.0,1.0,0.9979333333333332,0.9913666666666668
1.0,1.0,0.9981333333333334,0.9919333333333333
1.0,1.0,0.9982000000000001,0.9924833333333333
1.0,1.0,0.9983000000000001,0.9930833333333334
1.0,1.0,0.9984666666666667,0.9937333333333332
1.0,1.0,0.9985833333333333,0.9940333333333333
1.0,1.0,0.9986166666666666,0.9944333333333333
1.0,1.0,0.9986666666666667,0.9947833333333334
1.0,1.0,0.9988,0.9950333333333332
1.0,1.0,0.9988666666666667,0.9952333333333333
1.0,1.0,0.9989499999999999,0.9954000000000001
1.0,1.0,0.9990166666666666,0.9955000000000002
1.0,1.0,0.9991833333333332,0.9956333333333335
1.0,1.0,0.9993166666666667,0.99575
1.0,1.0,0.9993500000000001,0.9959166666666666
1.0,1.0,0.9994,0.9960166666666667
1.0,1.0,0.9994333333333335,0.9961666666666668
1.0,1.0,0.9994500000000001,0.9962666666666666
1.0,1.0,0.9994500000000001,0.9963500000000001
1.0,1.0,0.9994999999999999,0.9964666666666666
1.0,1.0,0.9995833333333334,0.9966499999999999
1.0,1.0,0.9996,0.9967333333333332
1.0,1.0,0.9996666666666667,0.9968
1.0,1.0,0.9997000000000001,0.9968833333333332
1.0,1.0,0.9997000000000001,0.9969166666666666
1.0,1.0,0.9997000000000001,0.9969833333333334
1.0,1.0,0.9997166666666667,0.9969833333333334
1.0,1.0,0.9997166666666667,0.9969833333333334
1.0,1.0,0.9997333333333334,0.997
1.0,1.0,0.99975,0.9970333333333333
1.0,1.0,0.9997666666666666,0.9970333333333333
1.0,1.0,0.9998,0.9970833333333333
1.0,1.0,0.9998,0.9971000000000001
1.0,1.0,0.9998,0.9971666666666668
1.0,1.0,0.9998166666666667,0.9971833333333334
1.0,1.0,0.99985,0.9972
1.0,1.0,0.9998666666666667,0.9972500000000001
1.0,1.0,0.9998666666666667,0.9972833333333333
1.0,1.0,0.9998666666666667,0.9973166666666667
1.0,1.0,0.9998999999999999,0.9973333333333333
1.0,1.0,0.9998999999999999,0.9973333333333333
1.0,1.0,0.9998999999999999,0.99735
1.0,1.0,0.9998999999999999,0.9973666666666666
1.0,1.0,0.9999166666666667,0.9973833333333334
1.0,1.0,0.9999333333333333,0.9974333333333333
1.0,1.0,0.9999333333333333,0.9974666666666666
1.0,1.0,0.9999333333333333,0.9975166666666665
1.0,1.0,0.9999333333333333,0.9975166666666665
1.0,1.0,0.9999333333333333,0.9975333333333333
1.0,1.0,0.9999333333333333,0.9975499999999999
1.0,1.0,0.9999333333333333,0.9975666666666666
1.0,1.0,0.9999333333333333,0.99765
1.0,1.0,0.9999333333333333,0.9976666666666666
1.0,1.0,0.9999333333333333,0.9976833333333333
1.0,1.0,0.9999333333333333,0.9977333333333332
1.0,1.0,0.9999333333333333,0.9977999999999999
1.0,1.0,0.9999333333333333,0.9977999999999999
1.0,1.0,0.9999333333333333,0.9977999999999999
1.0,1.0,0.9999333333333333,0.9977999999999999
1.0,1.0,0.9999333333333333,0.9977999999999999
1.0,1.0,0.99995,0.9978333333333333
1.0,1.0,0.99995,0.9978333333333333
1.0,1.0,0.99995,0.9978333333333333
1.0,1.0,0.99995,0.99785
1.0,1.0,0.99995,0.9978666666666666
1.0,1.0,0.99995,0.9978833333333332
1.0,1.0,0.99995,0.9979166666666667
1.0,1.0,0.99995,0.9979166666666667
1.0,1.0,0.99995,0.9979333333333332
1.0,1.0,0.99995,0.9979333333333332
1.0,1.0,0.99995,0.9979833333333333
1.0,1.0,0.99995,0.9979833333333333
1.0,1.0,0.99995,0.9979833333333333
1.0,1.0,0.99995,0.9979999999999999
1.0,1.0,0.99995,0.9980333333333333
1.0,1.0,0.99995,0.9980333333333333
1.0,1.0,0.99995,0.9980333333333333
1.0,1.0,0.99995,0.99805
1.0,1.0,0.9999666666666668,0.99805
1.0,1.0,0.9999833333333333,0.99805
1.0,1.0,0.9999833333333333,0.9980666666666665
1.0,1.0,0.9999833333333333,0.9980833333333333
1.0,1.0,0.9999833333333333,0.9980833333333333
1.0,1.0,0.9999833333333333,0.9980833333333333
1.0,1.0,0.9999833333333333,0.9980833333333333
1.0,1.0,0.9999833333333333,0.9980833333333333
1.0,1.0,0.9999833333333333,0.9981
1.0,1.0,0.9999833333333333,0.9981
1.0,1.0,0.9999833333333333,0.9981
1.0,1.0,0.9999833333333333,0.9981
1.0,1.0,0.9999833333333333,0.9981
1.0,1.0,0.9999833333333333,0.9981
1.0,1.0,0.9999833333333333,0.9981
1.0,1.0,0.9999833333333333,0.9981
1.0,1.0,0.9999833333333333,0.9981
1.0,1.0,0.9999833333333333,0.9981
1.0,1.0,1.0,0.9981
1.0,1.0,1.0,0.9981333333333334
1.0,1.0,1.0,0.9981333333333334
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981666666666666
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9981833333333334
1.0,1.0,1.0,0.9982000000000001
1.0,1.0,1.0,0.9982000000000001
1.0,1.0,1.0,0.9982000000000001
1.0,1.0,1.0,0.9982166666666666
1.0,1.0,1.0,0.9982166666666666
1.0,1.0,1.0,0.9982166666666666
1.0,1.0,1.0,0.9982166666666666
1.0,1.0,1.0,0.9982166666666666
1.0,1.0,1.0,0.9982166666666666
1.0,1.0,1.0,0.9982166666666666
1.0,1.0,1.0,0.9982166666666666
1.0,1.0,1.0,0.9982166666666666
1.0,1.0,1.0,0.9982166666666666
1.0,1.0,1.0,0.9982166666666666
1.0,1.0,1.0,0.9982333333333333
1.0,1.0,1.0,0.99825
1.0,1.0,1.0,0.9982666666666667
1.0,1.0,1.0,0.9982666666666667
1.0,1.0,1.0,0.9982666666666667
1.0,1.0,1.0,0.9982666666666667
1.0,1.0,1.0,0.9982666666666667
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9982833333333333
1.0,1.0,1.0,0.9983
1.0,1.0,1.0,0.9983
1.0,1.0,1.0,0.9983
1.0,1.0,1.0,0.9983
1.0,1.0,1.0,0.9983
1.0,1.0,1.0,0.9983
1.0,1.0,1.0,0.9983
1.0,1.0,1.0,0.9983
1.0,1.0,1.0,0.9983166666666666
1.0,1.0,1.0,0.9983166666666666
1.0,1.0,1.0,0.9983166666666666
1.0,1.0,1.0,0.9983166666666666
1.0,1.0,1.0,0.9983333333333332
1.0,1.0,1.0,0.9983333333333332
1.0,1.0,1.0,0.99835
1.0,1.0,1.0,0.9983666666666667
1.0,1.0,1.0,0.9983666666666667
1.0,1.0,1.0,0.9983666666666667
1.0,1.0,1.0,0.9983666666666667
1.0,1.0,1.0,0.9983833333333334
1.0,1.0,1.0,0.9983833333333334
1.0,1.0,1.0,0.9983833333333334
1.0,1.0,1.0,0.9983833333333334
1.0,1.0,1.0,0.9983833333333334
1.0,1.0,1.0,0.9984000000000001
1.0,1.0,1.0,0.9984000000000001
1.0,1.0,1.0,0.9984000000000001
1.0,1.0,1.0,0.9984000000000001
1.0,1.0,1.0,0.9984166666666666
1.0,1.0,1.0,0.9984166666666666
1.0,1.0,1.0,0.9984166666666666
1.0,1.0,1.0,0.9984166666666666
1.0,1.0,1.0,0.9984166666666666
1.0,1.0,1.0,0.9984166666666666
1.0,1.0,1.0,0.9984166666666666
1.0,1.0,1.0,0.9984166666666666
1.0,1.0,1.0,0.9984166666666666
1.0,1.0,1.0,0.9984166666666666
1.0,1.0,1.0,0.9984166666666666
1.0,1.0,1.0,0.9984333333333333
1.0,1.0,1.0,0.9984333333333333
1.0,1.0,1.0,0.9984333333333333
1.0,1.0,1.0,0.9984333333333333
1.0,1.0,1.0,0.9984333333333333
1.0,1.0,1.0,0.9984333333333333
1.0,1.0,1.0,0.9984333333333333
1.0,1.0,1.0,0.99845
1.0,1.0,1.0,0.99845
1.0,1.0,1.0,0.99845
1.0,1.0,1.0,0.99845
1.0,1.0,1.0,0.99845
1.0,1.0,1.0,0.9984666666666667
1.0,1.0,1.0,0.9984666666666667
1.0,1.0,1.0,0.9984833333333333
1.0,1.0,1.0,0.9984833333333333
1.0,1.0,1.0,0.9984833333333333
1.0,1.0,1.0,0.9984833333333333
1.0,1.0,1.0,0.9984999999999999
1.0,1.0,1.0,0.9985166666666666
1.0,1.0,1.0,0.9985166666666666
1.0,1.0,1.0,0.9985333333333334
1.0,1.0,1.0,0.9985333333333334
1.0,1.0,1.0,0.9985499999999999
1.0,1.0,1.0,0.9985499999999999
1.0,1.0,1.0,0.9985499999999999
1.0,1.0,1.0,0.9985666666666666
1.0,1.0,1.0,0.9985833333333334
1.0,1.0,1.0,0.9985833333333334
1.0,1.0,1.0,0.9985833333333334
1.0,1.0,1.0,0.9985833333333334
1.0,1.0,1.0,0.9986
1.0,1.0,1.0,0.9986
1.0,1.0,1.0,0.9986
1.0,1.0,1.0,0.9986
1.0,1.0,1.0,0.9986166666666666
1.0,1.0,1.0,0.9986333333333333
1.0,1.0,1.0,0.9986333333333333
1.0,1.0,1.0,0.99865
1.0,1.0,1.0,0.9986833333333333
1.0,1.0,1.0,0.9986833333333333
1.0,1.0,1.0,0.9986833333333333
1.0,1.0,1.0,0.9986999999999999
1.0,1.0,1.0,0.9986999999999999
1.0,1.0,1.0,0.9987166666666667
1.0,1.0,1.0,0.9987166666666667
1.0,1.0,1.0,0.9987166666666667
1.0,1.0,1.0,0.9987166666666667
1.0,1.0,1.0,0.9987166666666667
1.0,1.0,1.0,0.9987166666666667
1.0,1.0,1.0,0.9987333333333334
1.0,1.0,1.0,0.9987333333333334
1.0,1.0,1.0,0.9987333333333334
1.0,1.0,1.0,0.9987333333333334
1.0,1.0,1.0,0.9987333333333334
1.0,1.0,1.0,0.9987333333333334
1.0,1.0,1.0,0.9987333333333334
1.0,1.0,1.0,0.9987499999999999
1.0,1.0,1.0,0.9987499999999999
1.0,1.0,1.0,0.9987499999999999
1.0,1.0,1.0,0.9987499999999999
1.0,1.0,1.0,0.9987499999999999
1.0,1.0,1.0,0.9987499999999999
1.0,1.0,1.0,0.9987499999999999
1.0,1.0,1.0,0.9987666666666666
1.0,1.0,1.0,0.9987666666666666
1.0,1.0,1.0,0.9987833333333332
1.0,1.0,1.0,0.9988
1.0,1.0,1.0,0.9988166666666666
1.0,1.0,1.0,0.9988333333333332
1.0,1.0,1.0,0.99885
1.0,1.0,1.0,0.9988666666666667
1.0,1.0,1.0,0.9988666666666667
1.0,1.0,1.0,0.9988666666666667
1.0,1.0,1.0,0.9988666666666667
1.0,1.0,1.0,0.9988666666666667
1.0,1.0,1.0,0.9988666666666667
1.0,1.0,1.0,0.9988666666666667
1.0,1.0,1.0,0.9988666666666667
1.0,1.0,1.0,0.9989
1.0,1.0,1.0,0.9989166666666667
1.0,1.0,1.0,0.9989166666666667
1.0,1.0,1.0,0.9989166666666667
1.0,1.0,1.0,0.9989166666666667
1.0,1.0,1.0,0.9989333333333333
1.0,1.0,1.0,0.9989333333333333
1.0,1.0,1.0,0.9989499999999999
1.0,1.0,1.0,0.9989499999999999
1.0,1.0,1.0,0.9989666666666666
1.0,1.0,1.0,0.9989666666666666
1.0,1.0,1.0,0.9989666666666666
1.0,1.0,1.0,0.9989666666666666
1.0,1.0,1.0,0.9989666666666666
1.0,1.0,1.0,0.9989666666666666
1.0,1.0,1.0,0.9989666666666666
1.0,1.0,1.0,0.9989833333333333
1.0,1.0,1.0,0.9989833333333333
1.0,1.0,1.0,0.9989833333333333
1.0,1.0,1.0,0.9989833333333333
1.0,1.0,1.0,0.9989833333333333
1.0,1.0,1.0,0.9989833333333333
1.0,1.0,1.0,0.9989833333333333
1.0,1.0,1.0,0.9989833333333333
1.0,1.0,1.0,0.9989833333333333
1.0,1.0,1.0,0.9990499999999999
1.0,1.0,1.0,0.9990499999999999
1.0,1.0,1.0,0.9990499999999999
1.0,1.0,1.0,0.9990666666666668
1.0,1.0,1.0,0.9990833333333334
1.0,1.0,1.0,0.9990833333333334
1.0,1.0,1.0,0.9990833333333334
1.0,1.0,1.0,0.9991
1.0,1.0,1.0,0.9991
1.0,1.0,1.0,0.9991
1.0,1.0,1.0,0.9991
1.0,1.0,1.0,0.9991
1.0,1.0,1.0,0.9991
1.0,1.0,1.0,0.9991
1.0,1.0,1.0,0.9991
1.0,1.0,1.0,0.9991
1.0,1.0,1.0,0.9991
1.0,1.0,1.0,0.9991
1.0,1.0,1.0,0.9991
1.0,1.0,1.0,0.9991166666666667
1.0,1.0,1.0,0.9991166666666667
1.0,1.0,1.0,0.9991166666666667
1.0,1.0,1.0,0.9991166666666667
1.0,1.0,1.0,0.9991166666666667
1.0,1.0,1.0,0.9991333333333333
1.0,1.0,1.0,0.9991333333333333
1.0,1.0,1.0,0.9991333333333333
1.0,1.0,1.0,0.9991333333333333
1.0,1.0,1.0,0.9991333333333333
1.0,1.0,1.0,0.9991333333333333
1.0,1.0,1.0,0.9991333333333333
1.0,1.0,1.0,0.9991333333333333
1.0,1.0,1.0,0.9991333333333333
1.0,1.0,1.0,0.9991333333333333
1.0,1.0,1.0,0.9991333333333333
1.0,1.0,1.0,0.9991499999999999
1.0,1.0,1.0,0.9991499999999999
1.0,1.0,1.0,0.9991666666666665
1.0,1.0,1.0,0.9991666666666665
1.0,1.0,1.0,0.9991833333333332
1.0,1.0,1.0,0.9991833333333332
1.0,1.0,1.0,0.9991833333333332
1.0,1.0,1.0,0.9991833333333332
1.0,1.0,1.0,0.9991833333333332
1.0,1.0,1.0,0.9991833333333332
1.0,1.0,1.0,0.9991833333333332
1.0,1.0,1.0,0.9991833333333332
1.0,1.0,1.0,0.9991833333333332
1.0,1.0,1.0,0.9992000000000001
1.0,1.0,1.0,0.9992166666666668
1.0,1.0,1.0,0.9992166666666668
1.0,1.0,1.0,0.9992166666666668
1.0,1.0,1.0,0.9992333333333333
1.0,1.0,1.0,0.99925
1.0,1.0,1.0,0.99925
1.0,1.0,1.0,0.99925
1.0,1.0,1.0,0.99925
1.0,1.0,1.0,0.99925
1.0,1.0,1.0,0.99925
1.0,1.0,1.0,0.99925
1.0,1.0,1.0,0.99925
1.0,1.0,1.0,0.99925
1.0,1.0,1.0,0.99925
1.0,1.0,1.0,0.99925
1.0,1.0,1.0,0.99925
1.0,1.0,1.0,0.9992666666666666
1.0,1.0,1.0,0.9992666666666666
1.0,1.0,1.0,0.9992833333333332
1.0,1.0,1.0,0.9992833333333332
1.0,1.0,1.0,0.9993
1.0,1.0,1.0,0.9993
1.0,1.0,1.0,0.9993
1.0,1.0,1.0,0.9993
1.0,1.0,1.0,0.9993
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993166666666667
1.0,1.0,1.0,0.9993333333333334
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
1.0,1.0,1.0,0.9993500000000001
