S,V,E,EV,I,IV,H,HV,R,RV,D
0.15065,0.0,0.03476,0.0,0.031070000000000004,0.0,0.0032,0.0,0.7625399999999999,0.0,0.01778
0.15200999999999998,0.0,0.03501,0.0,0.03114,0.0,0.0030699999999999994,0.0,0.7609,0.0,0.01787
0.15281000000000003,0.0,0.03564,0.0,0.031059999999999997,0.0,0.0030299999999999997,0.0,0.7595099999999999,0.0,0.017949999999999997
0.15391,0.0,0.03563,0.0,0.03156,0.0,0.00313,0.0,0.75777,0.0,0.018
0.15417999999999998,0.0,0.036770000000000004,0.0,0.03181,0.0,0.0032199999999999998,0.0,0.75593,0.0,0.018090000000000002
0.15518,0.0,0.03679999999999999,0.0,0.032100000000000004,0.0,0.0032199999999999998,0.0,0.7545200000000001,0.0,0.018179999999999998
0.15585,0.0,0.037309999999999996,0.0,0.03175000000000001,0.0,0.00344,0.0,0.75343,0.0,0.01822
0.15646,0.0,0.03754999999999999,0.0,0.03195,0.0,0.00341,0.0,0.75236,0.0,0.01827
0.15726,0.0,0.03772,0.0,0.03242,0.0,0.00338,0.0,0.75086,0.0,0.018359999999999998
0.15792,0.0,0.03759,0.0,0.03341,0.0,0.0032800000000000004,0.0,0.74934,0.0,0.018459999999999997
0.15747000000000003,0.0,0.039029999999999995,0.0,0.03308,0.0,0.00326,0.0,0.74862,0.0,0.018539999999999997
0.1577,0.0,0.039540000000000006,0.0,0.03352000000000001,0.0,0.0032999999999999995,0.0,0.7473499999999998,0.0,0.01859
0.15825999999999998,0.0,0.03945,0.0,0.034269999999999995,0.0,0.0034799999999999996,0.0,0.74591,0.0,0.01863
0.15863,0.0,0.04002,0.0,0.03454,0.0,0.00363,0.0,0.7444500000000001,0.0,0.018730000000000004
0.15872999999999998,0.0,0.04061,0.0,0.034999999999999996,0.0,0.00351,0.0,0.7433500000000001,0.0,0.0188
0.15914,0.0,0.04052,0.0,0.035660000000000004,0.0,0.0036200000000000004,0.0,0.7422000000000001,0.0,0.018860000000000002
0.15907,0.0,0.04098999999999999,0.0,0.03596,0.0,0.00364,0.0,0.7414099999999999,0.0,0.01893
0.15935000000000002,0.0,0.040749999999999995,0.0,0.03669,0.0,0.00364,0.0,0.7405699999999998,0.0,0.018999999999999996
0.15902999999999998,0.0,0.041409999999999995,0.0,0.03693,0.0,0.0036700000000000005,0.0,0.73989,0.0,0.01907
0.15834,0.0,0.042140000000000004,0.0,0.036939999999999994,0.0,0.0036999999999999997,0.0,0.73971,0.0,0.01917
0.15824,0.0,0.041870000000000004,0.0,0.0379,0.0,0.00368,0.0,0.7390599999999999,0.0,0.01925
0.15743,0.0,0.04272,0.0,0.03774,0.0,0.00351,0.0,0.7392400000000001,0.0,0.01936
0.15694999999999998,0.0,0.04307000000000001,0.0,0.03849,0.0,0.00341,0.0,0.73863,0.0,0.019450000000000002
0.15722999999999998,0.0,0.04328,0.0,0.0383,0.0,0.00339,0.0,0.73828,0.0,0.01952
0.15767000000000003,0.0,0.04342,0.0,0.038669999999999996,0.0,0.00339,0.0,0.73725,0.0,0.019599999999999996
0.15743,0.0,0.04367,0.0,0.03934,0.0,0.00347,0.0,0.73644,0.0,0.01965
0.15650999999999998,0.0,0.044289999999999996,0.0,0.04004,0.0,0.0036000000000000003,0.0,0.73583,0.0,0.01973
0.15602999999999997,0.0,0.04468,0.0,0.039900000000000005,0.0,0.0036,0.0,0.7359700000000001,0.0,0.019819999999999997
0.15557,0.0,0.04476,0.0,0.040130000000000006,0.0,0.0036000000000000003,0.0,0.7360799999999998,0.0,0.019859999999999996
0.15499000000000002,0.0,0.04504999999999999,0.0,0.04071,0.0,0.0036499999999999996,0.0,0.7356800000000001,0.0,0.019919999999999997
0.15460000000000002,0.0,0.04464,0.0,0.04136,0.0,0.0038,0.0,0.73563,0.0,0.019969999999999998
0.15406000000000003,0.0,0.04482,0.0,0.04177000000000001,0.0,0.0037600000000000003,0.0,0.7355,0.0,0.020089999999999997
0.15278,0.0,0.045290000000000004,0.0,0.04205,0.0,0.0037700000000000003,0.0,0.73594,0.0,0.02017
0.15202,0.0,0.04540999999999999,0.0,0.04217,0.0,0.0038699999999999997,0.0,0.73628,0.0,0.02025
0.15156999999999998,0.0,0.04592,0.0,0.04228,0.0,0.00391,0.0,0.73595,0.0,0.02037
0.15051,0.0,0.046520000000000006,0.0,0.04218,0.0,0.00393,0.0,0.73641,0.0,0.02045
0.14967000000000003,0.0,0.046900000000000004,0.0,0.0429,0.0,0.0038000000000000004,0.0,0.7361899999999999,0.0,0.02054
0.14894,0.0,0.04718000000000001,0.0,0.04302,0.0,0.003920000000000001,0.0,0.7362999999999998,0.0,0.02064
0.14828999999999998,0.0,0.047349999999999996,0.0,0.04338,0.0,0.003860000000000001,0.0,0.73637,0.0,0.020749999999999998
0.14741999999999997,0.0,0.047450000000000006,0.0,0.04354999999999999,0.0,0.00381,0.0,0.7369100000000001,0.0,0.020860000000000004
0.1462,0.0,0.047439999999999996,0.0,0.044039999999999996,0.0,0.003940000000000001,0.0,0.73742,0.0,0.02096
0.14562000000000003,0.0,0.047209999999999995,0.0,0.04436,0.0,0.00395,0.0,0.73783,0.0,0.02103
0.14511,0.0,0.047200000000000006,0.0,0.044020000000000004,0.0,0.00396,0.0,0.7385799999999999,0.0,0.021130000000000003
0.14416999999999996,0.0,0.04781,0.0,0.04322,0.0,0.0039000000000000007,0.0,0.73967,0.0,0.02123
0.14415,0.0,0.04761,0.0,0.04331,0.0,0.004070000000000001,0.0,0.7395799999999999,0.0,0.02128
0.14419,0.0,0.047479999999999994,0.0,0.04348,0.0,0.00415,0.0,0.7393600000000001,0.0,0.02134
0.14453,0.0,0.04657,0.0,0.04382,0.0,0.00437,0.0,0.73925,0.0,0.02146
0.14333,0.0,0.04689,0.0,0.04376,0.0,0.0043,0.0,0.7401800000000001,0.0,0.02154
0.14268000000000003,0.0,0.047209999999999995,0.0,0.04354,0.0,0.00429,0.0,0.7406200000000001,0.0,0.021660000000000002
0.14236999999999997,0.0,0.047470000000000005,0.0,0.043629999999999995,0.0,0.004260000000000001,0.0,0.74055,0.0,0.02172
0.14135,0.0,0.0475,0.0,0.04365000000000001,0.0,0.00426,0.0,0.74145,0.0,0.02179
0.1406,0.0,0.047689999999999996,0.0,0.04396,0.0,0.0043100000000000005,0.0,0.74159,0.0,0.02185
0.13979,0.0,0.048029999999999996,0.0,0.04367,0.0,0.00428,0.0,0.74228,0.0,0.021950000000000004
0.13904,0.0,0.04772,0.0,0.04457,0.0,0.00422,0.0,0.7424000000000002,0.0,0.02205
0.13885,0.0,0.0475,0.0,0.04487000000000001,0.0,0.00405,0.0,0.7426,0.0,0.022129999999999997
0.1383,0.0,0.04746,0.0,0.044950000000000004,0.0,0.004039999999999999,0.0,0.74304,0.0,0.02221
0.1377,0.0,0.047299999999999995,0.0,0.04485,0.0,0.00413,0.0,0.7437400000000001,0.0,0.02228
0.13773999999999997,0.0,0.046819999999999994,0.0,0.04526,0.0,0.00414,0.0,0.7437199999999999,0.0,0.02232
0.13664,0.0,0.047450000000000006,0.0,0.0448,0.0,0.00404,0.0,0.7446699999999999,0.0,0.0224
0.13644,0.0,0.04704,0.0,0.04513,0.0,0.00404,0.0,0.74485,0.0,0.0225
0.13572,0.0,0.047119999999999995,0.0,0.0449,0.0,0.0041400000000000005,0.0,0.74559,0.0,0.02253
0.13636999999999996,0.0,0.046189999999999995,0.0,0.04552,0.0,0.0041,0.0,0.7452,0.0,0.022619999999999994
0.13557999999999998,0.0,0.04636,0.0,0.045059999999999996,0.0,0.004189999999999999,0.0,0.7461300000000002,0.0,0.02268
0.13457999999999998,0.0,0.046450000000000005,0.0,0.04451,0.0,0.00417,0.0,0.7474900000000001,0.0,0.022799999999999997
0.13371000000000002,0.0,0.04641,0.0,0.0446,0.0,0.00417,0.0,0.74822,0.0,0.02289
0.13271000000000002,0.0,0.04687000000000001,0.0,0.044309999999999995,0.0,0.00422,0.0,0.74892,0.0,0.022969999999999997
0.13204,0.0,0.04712000000000001,0.0,0.04436,0.0,0.0040100000000000005,0.0,0.74943,0.0,0.023039999999999998
0.13171,0.0,0.047,0.0,0.044469999999999996,0.0,0.0040100000000000005,0.0,0.74971,0.0,0.0231
0.13136,0.0,0.047170000000000004,0.0,0.04392999999999999,0.0,0.0040100000000000005,0.0,0.75032,0.0,0.02321
0.13108000000000003,0.0,0.04689,0.0,0.044020000000000004,0.0,0.00399,0.0,0.7506399999999999,0.0,0.023379999999999998
0.13073,0.0,0.04665,0.0,0.044449999999999996,0.0,0.0041,0.0,0.75064,0.0,0.02343
0.13003,0.0,0.04735,0.0,0.044,0.0,0.004059999999999999,0.0,0.75104,0.0,0.02352
0.12962,0.0,0.046930000000000006,0.0,0.04445,0.0,0.00407,0.0,0.75126,0.0,0.02367
0.12861,0.0,0.04701,0.0,0.0443,0.0,0.004020000000000001,0.0,0.7523099999999999,0.0,0.02375
0.12854000000000002,0.0,0.046810000000000004,0.0,0.04399000000000001,0.0,0.00398,0.0,0.75288,0.0,0.023799999999999998
0.12839,0.0,0.04573,0.0,0.04485,0.0,0.00398,0.0,0.7531800000000001,0.0,0.02387
0.12786999999999998,0.0,0.04582000000000001,0.0,0.04445999999999999,0.0,0.0039900000000000005,0.0,0.7539200000000001,0.0,0.02394
0.12789999999999999,0.0,0.04577,0.0,0.04420999999999999,0.0,0.00419,0.0,0.75389,0.0,0.024040000000000002
0.12804999999999997,0.0,0.04596999999999999,0.0,0.04409999999999999,0.0,0.004110000000000001,0.0,0.7536299999999999,0.0,0.02414
0.12840000000000001,0.0,0.04564,0.0,0.04406,0.0,0.00407,0.0,0.75359,0.0,0.02424
0.12784,0.0,0.04567,0.0,0.04406,0.0,0.00407,0.0,0.75398,0.0,0.024380000000000002
0.12657000000000002,0.0,0.04604,0.0,0.04428,0.0,0.0041600000000000005,0.0,0.75446,0.0,0.02449
0.12682000000000002,0.0,0.04564,0.0,0.044590000000000005,0.0,0.004259999999999999,0.0,0.75413,0.0,0.024560000000000002
0.12664999999999998,0.0,0.04588,0.0,0.044399999999999995,0.0,0.0042499999999999994,0.0,0.75416,0.0,0.02466
0.1269,0.0,0.04610000000000001,0.0,0.04395,0.0,0.004280000000000001,0.0,0.75402,0.0,0.02475
0.12647999999999998,0.0,0.04615,0.0,0.04433,0.0,0.00424,0.0,0.7539299999999999,0.0,0.02487
0.12636,0.0,0.04576,0.0,0.04469,0.0,0.00441,0.0,0.7538300000000001,0.0,0.02495
0.12572999999999998,0.0,0.04576,0.0,0.04473,0.0,0.004390000000000001,0.0,0.75434,0.0,0.02505
0.12544,0.0,0.04605,0.0,0.04465,0.0,0.00438,0.0,0.7543099999999999,0.0,0.025170000000000005
0.12542,0.0,0.04611,0.0,0.044820000000000006,0.0,0.0043,0.0,0.7541,0.0,0.02525
0.12538999999999997,0.0,0.046,0.0,0.04454,0.0,0.00418,0.0,0.7545499999999999,0.0,0.02534
0.12530999999999998,0.0,0.04626,0.0,0.04391,0.0,0.00422,0.0,0.7548699999999999,0.0,0.02543
0.12535999999999997,0.0,0.04614,0.0,0.04344,0.0,0.00431,0.0,0.75524,0.0,0.025509999999999998
0.12518,0.0,0.04629,0.0,0.04284,0.0,0.00438,0.0,0.7556999999999998,0.0,0.025609999999999994
0.12546,0.0,0.045739999999999996,0.0,0.04278,0.0,0.00433,0.0,0.756,0.0,0.02569
0.12499000000000002,0.0,0.0456,0.0,0.042960000000000005,0.0,0.00436,0.0,0.75637,0.0,0.02572
0.12534,0.0,0.044879999999999996,0.0,0.042660000000000003,0.0,0.00435,0.0,0.75692,0.0,0.02585
0.12525000000000003,0.0,0.04435000000000001,0.0,0.04271,0.0,0.0042899999999999995,0.0,0.7574500000000001,0.0,0.02595
0.12514999999999998,0.0,0.044289999999999996,0.0,0.04259,0.0,0.00424,0.0,0.75769,0.0,0.026039999999999997
0.12522000000000003,0.0,0.04428,0.0,0.04232,0.0,0.00423,0.0,0.75785,0.0,0.0261
0.12505,0.0,0.044050000000000006,0.0,0.04263,0.0,0.004230000000000001,0.0,0.7578700000000002,0.0,0.02617
0.12471999999999998,0.0,0.044270000000000004,0.0,0.04228,0.0,0.00413,0.0,0.75832,0.0,0.026280000000000005
0.12494000000000001,0.0,0.04393,0.0,0.04232,0.0,0.0042,0.0,0.75823,0.0,0.026380000000000004
0.12430999999999999,0.0,0.044239999999999995,0.0,0.04224,0.0,0.00426,0.0,0.75852,0.0,0.026430000000000002
0.12472000000000001,0.0,0.0439,0.0,0.042460000000000005,0.0,0.00424,0.0,0.75817,0.0,0.026510000000000006
0.12435999999999998,0.0,0.04395,0.0,0.04242,0.0,0.00428,0.0,0.75837,0.0,0.026620000000000005
0.124,0.0,0.04435000000000001,0.0,0.04206,0.0,0.00432,0.0,0.7585299999999999,0.0,0.026740000000000003
0.12384000000000002,0.0,0.04428,0.0,0.04251,0.0,0.00429,0.0,0.75828,0.0,0.026799999999999997
0.12360999999999997,0.0,0.04432,0.0,0.04232999999999999,0.0,0.00427,0.0,0.75859,0.0,0.026879999999999998
0.12313,0.0,0.04448,0.0,0.041960000000000004,0.0,0.00438,0.0,0.75911,0.0,0.02694
0.12359999999999997,0.0,0.044070000000000005,0.0,0.04213,0.0,0.00454,0.0,0.7586499999999999,0.0,0.02701
0.12334,0.0,0.04382000000000001,0.0,0.04209,0.0,0.00461,0.0,0.7590000000000001,0.0,0.027139999999999997
0.12408000000000001,0.0,0.043730000000000005,0.0,0.04192,0.0,0.00446,0.0,0.7585399999999999,0.0,0.02727
0.12409999999999999,0.0,0.04378,0.0,0.042159999999999996,0.0,0.0046300000000000004,0.0,0.7579800000000001,0.0,0.027349999999999996
0.12347999999999999,0.0,0.04379000000000001,0.0,0.04261,0.0,0.00467,0.0,0.7580200000000001,0.0,0.02743
0.12401999999999999,0.0,0.04383,0.0,0.04217,0.0,0.004620000000000001,0.0,0.75778,0.0,0.02758
0.12413,0.0,0.04406,0.0,0.04178,0.0,0.004620000000000001,0.0,0.7577299999999999,0.0,0.027680000000000003
0.12416000000000002,0.0,0.043399999999999994,0.0,0.04215000000000001,0.0,0.00458,0.0,0.75796,0.0,0.027750000000000004
0.12440999999999999,0.0,0.04329,0.0,0.041999999999999996,0.0,0.004580000000000001,0.0,0.7579300000000001,0.0,0.02779
0.12464,0.0,0.042620000000000005,0.0,0.04216,0.0,0.004620000000000001,0.0,0.75808,0.0,0.02788
0.12506,0.0,0.04279,0.0,0.04207999999999999,0.0,0.00453,0.0,0.7575299999999999,0.0,0.02801
