S,I,R
0.4396999999999999,0.43010000000000004,0.1302
0.43310000000000004,0.43410000000000004,0.1328
0.42730000000000007,0.43760000000000004,0.13509999999999997
0.4229,0.43899999999999995,0.1381
0.4165,0.44299999999999995,0.14049999999999999
0.4096,0.44719999999999993,0.1432
0.404,0.44960000000000006,0.1464
0.3978,0.45309999999999995,0.1491
0.39170000000000005,0.45600000000000007,0.15229999999999996
0.3849000000000001,0.45949999999999996,0.15560000000000002
0.3799,0.4609,0.15919999999999998
0.3749,0.4622,0.1629
0.3681,0.46530000000000005,0.16660000000000003
0.3638,0.46740000000000004,0.1688
0.3587,0.4699,0.1714
0.35440000000000005,0.47169999999999995,0.1739
0.3485,0.47409999999999997,0.17739999999999997
0.3436,0.4763,0.1801
0.3389,0.4781000000000001,0.183
0.3339,0.47919999999999996,0.1869
0.3302999999999999,0.4795,0.1902
0.32700000000000007,0.48019999999999996,0.1928
0.32230000000000003,0.4824,0.1953
0.31720000000000004,0.48519999999999996,0.19760000000000005
0.3112,0.4873000000000001,0.2015
0.3078,0.48789999999999994,0.20429999999999998
0.3029,0.4889000000000001,0.2082
0.29850000000000004,0.49119999999999997,0.21030000000000001
0.29439999999999994,0.492,0.2136
0.2903,0.4939,0.2158
0.28620000000000007,0.495,0.21880000000000002
0.28280000000000005,0.49580000000000013,0.22140000000000004
0.27859999999999996,0.4976000000000001,0.2238
0.2741,0.49910000000000004,0.22679999999999997
0.2695,0.5005,0.23000000000000004
0.266,0.5005000000000001,0.23349999999999999
0.2615,0.5015000000000001,0.23700000000000002
0.2573,0.5024000000000001,0.2403
0.25460000000000005,0.5016999999999999,0.24370000000000003
0.2516,0.502,0.2464
0.248,0.5025,0.2495
0.24429999999999996,0.5023000000000001,0.25339999999999996
0.2394,0.5037,0.2569
0.2358,0.5042,0.26
0.23320000000000002,0.5037,0.2631
0.23019999999999996,0.5039999999999999,0.2657999999999999
0.2257,0.5053,0.269
0.2219,0.5054000000000001,0.27270000000000005
0.219,0.5054000000000001,0.2756
0.21569999999999995,0.506,0.2783
0.2123,0.5062,0.28150000000000003
0.2085,0.5065,0.285
0.205,0.5068,0.28819999999999996
0.2011,0.5076,0.2913
0.1976,0.5078,0.2946
0.19529999999999997,0.5065999999999999,0.29810000000000003
0.1929,0.5058,0.3013
0.1901,0.5052000000000001,0.3047
0.18729999999999997,0.5045,0.3082
0.18339999999999998,0.5055000000000001,0.31110000000000004
0.181,0.5048999999999999,0.31410000000000005
0.1778,0.5053000000000001,0.31690000000000007
0.175,0.5046000000000002,0.32039999999999996
0.17170000000000002,0.5058,0.32249999999999995
0.16949999999999998,0.5052000000000001,0.32530000000000003
0.1675,0.5044,0.3281
0.1648,0.5045,0.33070000000000005
0.16229999999999997,0.5043000000000001,0.33340000000000003
0.1603,0.5036,0.3361
0.1589,0.5025000000000001,0.3386
0.1568,0.5018,0.34140000000000004
0.15499999999999997,0.5009,0.3441
0.1526,0.5005,0.3469
0.15109999999999998,0.49960000000000004,0.3493
0.1477,0.5005999999999999,0.3517
0.146,0.4998,0.35419999999999996
0.1443,0.49850000000000005,0.35719999999999996
0.1424,0.4976000000000001,0.36
0.1398,0.4962,0.36400000000000005
0.1377,0.4944,0.3679
0.1355,0.4936,0.37089999999999995
0.13430000000000003,0.492,0.37370000000000003
0.1326,0.4902,0.3772
0.13069999999999998,0.4885,0.3808000000000001
0.1286,0.4878,0.3836
0.127,0.48629999999999995,0.3867
0.12510000000000002,0.48640000000000005,0.3885
0.1233,0.4856999999999999,0.39100000000000007
0.1217,0.48460000000000003,0.39369999999999994
0.1204,0.4831999999999999,0.3964
0.11879999999999999,0.4807,0.40049999999999997
0.11779999999999999,0.4786,0.40360000000000007
0.1162,0.47680000000000006,0.4069999999999999
0.1146,0.47509999999999997,0.4102999999999999
0.11340000000000001,0.4734999999999999,0.4131
0.1119,0.47190000000000004,0.4162
0.10980000000000001,0.4705000000000001,0.4197
0.1089,0.46909999999999996,0.422
0.10740000000000001,0.4685,0.4241
0.10640000000000001,0.46740000000000004,0.4262
0.10500000000000001,0.46679999999999994,0.4282
0.10389999999999999,0.46480000000000005,0.43129999999999996
0.1031,0.46270000000000006,0.4342
0.1022,0.4593,0.4385
0.10089999999999999,0.4575,0.44159999999999994
0.1002,0.4553,0.4445
0.09879999999999999,0.4527,0.44849999999999995
0.09779999999999998,0.45170000000000005,0.4505
0.09599999999999999,0.4502,0.45380000000000004
0.0953,0.44860000000000005,0.4561
0.0949,0.44589999999999996,0.45920000000000005
0.09319999999999999,0.4457000000000001,0.46109999999999995
0.0924,0.44370000000000004,0.4639000000000001
0.09159999999999999,0.44089999999999996,0.46749999999999997
0.09059999999999999,0.43789999999999996,0.4715
0.08959999999999999,0.43649999999999994,0.4739
0.089,0.43410000000000004,0.4769
0.08809999999999998,0.43199999999999994,0.47990000000000005
0.08669999999999999,0.4311,0.4822
0.086,0.42869999999999997,0.48529999999999995
0.08489999999999999,0.426,0.4891
0.08409999999999998,0.42400000000000004,0.49190000000000006
0.08349999999999999,0.4222,0.4943000000000001
0.0827,0.41980000000000006,0.4974999999999999
0.08199999999999999,0.4175,0.5005000000000001
0.0813,0.4157,0.5029999999999999
0.08049999999999999,0.41390000000000005,0.5056
0.0797,0.41290000000000004,0.5074000000000001
0.07899999999999999,0.41100000000000003,0.51
0.0785,0.40920000000000006,0.5123
0.0777,0.4082,0.5141000000000001
0.0764,0.4076000000000001,0.516
0.076,0.4058,0.5182
0.0752,0.4042,0.5206
0.0744,0.4023,0.5233000000000001
0.0732,0.4004,0.5264
0.07269999999999999,0.3984,0.5289
0.07210000000000001,0.3967,0.5311999999999999
0.0716,0.3958,0.5326000000000001
0.07089999999999999,0.39360000000000006,0.5355
0.06999999999999999,0.39260000000000006,0.5374000000000001
0.0696,0.3905,0.5399
0.06870000000000001,0.3889000000000001,0.5424
0.0682,0.3873,0.5445
0.0672,0.3859,0.5469
0.0663,0.38499999999999995,0.5487
0.06539999999999999,0.3842,0.5504
0.0652,0.3821,0.5527
0.06400000000000002,0.3809,0.5551
0.06359999999999999,0.3799,0.5565
0.0628,0.3788,0.5584
0.061999999999999986,0.37709999999999994,0.5609
0.0613,0.37639999999999996,0.5623
0.06080000000000001,0.3741,0.5650999999999999
0.0601,0.3721,0.5678
0.059899999999999995,0.37,0.5701
0.0595,0.3678,0.5727
0.05870000000000001,0.36639999999999995,0.5749
0.0581,0.3639,0.5780000000000001
0.057699999999999994,0.3626,0.5797000000000001
0.057100000000000005,0.36179999999999995,0.5811
0.056600000000000004,0.3604,0.5829999999999999
0.05550000000000001,0.3599,0.5846
0.054599999999999996,0.359,0.5864
0.05419999999999999,0.35750000000000004,0.5883
0.05369999999999999,0.3557,0.5906
0.05349999999999999,0.354,0.5925
0.05299999999999999,0.3525,0.5944999999999998
0.052700000000000004,0.3509,0.5963999999999998
0.052500000000000005,0.34940000000000004,0.5981000000000001
0.0522,0.3473,0.6005
0.0516,0.34550000000000003,0.6029
0.0516,0.3435,0.6049
0.051500000000000004,0.341,0.6074999999999999
0.0511,0.33940000000000003,0.6094999999999999
0.0505,0.3377,0.6118
0.0503,0.33649999999999997,0.6132
0.0498,0.33429999999999993,0.6158999999999999
0.04939999999999999,0.3324,0.6182
0.04869999999999999,0.33120000000000005,0.6201
0.04839999999999999,0.32989999999999997,0.6216999999999999
0.04809999999999999,0.3287,0.6232
0.04789999999999999,0.32670000000000005,0.6254
0.04739999999999999,0.32539999999999997,0.6272000000000001
0.04709999999999999,0.3245,0.6284000000000001
0.04639999999999999,0.3235,0.6301000000000001
0.04599999999999999,0.3216,0.6324
0.0455,0.3207,0.6338000000000001
0.04529999999999999,0.31900000000000006,0.6357
0.045,0.31679999999999997,0.6382000000000001
0.044899999999999995,0.31579999999999997,0.6393000000000001
0.04429999999999999,0.31449999999999995,0.6412000000000001
0.04379999999999999,0.31320000000000003,0.643
0.04329999999999999,0.31209999999999993,0.6446000000000001
0.042699999999999995,0.3106,0.6467
0.04259999999999999,0.3089,0.6485000000000001
0.042199999999999994,0.3074,0.6504
0.04189999999999999,0.3061999999999999,0.6519
0.041199999999999994,0.305,0.6537999999999999
0.041199999999999994,0.3034,0.6554
0.041199999999999994,0.30129999999999996,0.6575
