S,I,R
0.9237,0.0616,0.014700000000000001
0.9223000000000001,0.06280000000000001,0.014900000000000002
0.9212,0.0636,0.015200000000000002
0.9199999999999999,0.0645,0.015500000000000003
0.9190000000000002,0.065,0.016000000000000004
0.9176,0.06599999999999999,0.0164
0.9156000000000001,0.06749999999999999,0.0169
0.914,0.0686,0.017399999999999995
0.9126,0.0697,0.017699999999999997
0.9113,0.0708,0.017899999999999996
0.9101000000000001,0.07189999999999999,0.017999999999999995
0.9089,0.0726,0.018499999999999996
0.9075999999999999,0.07339999999999999,0.018999999999999996
0.9056,0.07509999999999999,0.019299999999999998
0.9042,0.07609999999999999,0.0197
0.9029,0.0772,0.019899999999999998
0.9017,0.07809999999999999,0.0202
0.9000000000000001,0.07950000000000002,0.020499999999999997
0.8983000000000001,0.08080000000000001,0.0209
0.8963999999999999,0.0823,0.0213
0.8948,0.08380000000000001,0.0214
0.8925000000000001,0.08560000000000001,0.0219
0.8907,0.08680000000000002,0.0225
0.8885000000000002,0.0879,0.023600000000000003
0.8866999999999999,0.0893,0.024
0.8847999999999999,0.09040000000000001,0.024799999999999996
0.8831,0.0916,0.0253
0.8817999999999999,0.0928,0.0254
0.8798999999999999,0.09399999999999999,0.0261
0.8779,0.09499999999999999,0.027100000000000003
0.877,0.0953,0.027700000000000002
0.8751,0.0963,0.028600000000000004
0.874,0.09659999999999999,0.029400000000000003
0.8722000000000001,0.09759999999999999,0.030199999999999998
0.8695999999999999,0.0998,0.0306
0.8676,0.10089999999999999,0.03149999999999999
0.8656,0.10229999999999999,0.0321
0.8626000000000001,0.10500000000000001,0.0324
0.8596999999999999,0.1072,0.0331
0.8578000000000001,0.10869999999999999,0.033499999999999995
0.8563000000000001,0.10940000000000001,0.0343
0.8549,0.10979999999999998,0.0353
0.8532,0.11110000000000002,0.035699999999999996
0.8509,0.11250000000000002,0.0366
0.8488999999999999,0.11400000000000002,0.0371
0.8471,0.11499999999999999,0.0379
0.8451000000000001,0.11640000000000002,0.0385
0.8422000000000001,0.11849999999999998,0.0393
0.8400000000000001,0.12009999999999998,0.039900000000000005
0.8371999999999999,0.1223,0.0405
0.8349,0.12380000000000002,0.0413
0.8324999999999999,0.12539999999999998,0.042100000000000005
0.8303,0.12669999999999998,0.043000000000000003
0.8276,0.1289,0.043500000000000004
0.8251999999999999,0.13040000000000002,0.0444
0.8229,0.1321,0.045
0.8205,0.1333,0.04619999999999999
0.8174000000000001,0.1356,0.04699999999999999
0.8145999999999999,0.1373,0.04809999999999999
0.8121,0.1389,0.048999999999999995
0.8088,0.1419,0.0493
0.8059,0.1439,0.0502
0.8031,0.14550000000000002,0.0514
0.7991999999999999,0.1489,0.0519
0.7969,0.1504,0.052700000000000004
0.7934,0.15340000000000004,0.053200000000000004
0.79,0.15540000000000004,0.0546
0.7865,0.15830000000000002,0.055200000000000006
0.7843,0.1597,0.05600000000000001
0.7807999999999999,0.16240000000000002,0.0568
0.7784000000000001,0.16340000000000002,0.058199999999999995
0.7759,0.1653,0.0588
0.7726000000000001,0.16760000000000003,0.0598
0.7686999999999999,0.17050000000000004,0.0608
0.7647999999999999,0.1736,0.0616
0.7606999999999999,0.1768,0.062499999999999986
0.7569000000000001,0.17939999999999998,0.06369999999999999
0.7539999999999999,0.1819,0.06409999999999999
0.7504000000000001,0.1844,0.0652
