S,I,R
0.0,0.4513999999999999,0.5486000000000001
0.0,0.4487000000000001,0.5513
0.0,0.44559999999999994,0.5544
0.0,0.4431,0.5569000000000001
0.0,0.44089999999999996,0.5591
0.0,0.43810000000000004,0.5619
0.0,0.43529999999999996,0.5647000000000001
0.0,0.4328,0.5671999999999999
0.0,0.43,0.5700000000000001
0.0,0.42700000000000005,0.5730000000000001
0.0,0.4233999999999999,0.5766
0.0,0.4210999999999999,0.5789
0.0,0.41839999999999994,0.5816000000000001
0.0,0.4162,0.5838
0.0,0.4138,0.5862
0.0,0.4114,0.5885999999999999
0.0,0.4083,0.5917
0.0,0.40569999999999995,0.5943
0.0,0.40279999999999994,0.5972
0.0,0.40009999999999996,0.5999
0.0,0.3975,0.6024999999999998
0.0,0.3954,0.6046
0.0,0.393,0.607
0.0,0.3898,0.6102
0.0,0.38649999999999995,0.6135
0.0,0.3841,0.6159
0.0,0.38009999999999994,0.6199
0.0,0.378,0.622
0.0,0.3758,0.6241999999999999
0.0,0.3739,0.6261
0.0,0.37179999999999996,0.6282
0.0,0.3701,0.6298999999999999
0.0,0.36769999999999997,0.6323
0.0,0.3643,0.6357000000000002
0.0,0.36239999999999994,0.6376000000000001
0.0,0.3599,0.6401
0.0,0.35739999999999994,0.6426000000000001
0.0,0.3556,0.6444
0.0,0.35330000000000006,0.6466999999999999
0.0,0.35200000000000004,0.6480000000000001
0.0,0.3496,0.6504
0.0,0.3483,0.6517000000000002
0.0,0.34550000000000003,0.6545000000000001
0.0,0.344,0.6559999999999999
0.0,0.3416,0.6584000000000001
0.0,0.33929999999999993,0.6607000000000001
0.0,0.33620000000000005,0.6638000000000001
0.0,0.33449999999999996,0.6655
0.0,0.33280000000000004,0.6672
0.0,0.33039999999999997,0.6696
0.0,0.3287,0.6713
0.0,0.327,0.673
0.0,0.32520000000000004,0.6747999999999998
0.0,0.32349999999999995,0.6765000000000001
0.0,0.3216,0.6784000000000001
0.0,0.3191,0.6809
0.0,0.3175,0.6825
0.0,0.31520000000000004,0.6848
0.0,0.3134,0.6865999999999999
0.0,0.3115,0.6885
0.0,0.3098,0.6902
0.0,0.30799999999999994,0.692
0.0,0.3068,0.6931999999999999
0.0,0.3053,0.6946999999999999
0.0,0.30399999999999994,0.696
0.0,0.30229999999999996,0.6977
0.0,0.29989999999999994,0.7001
0.0,0.2984,0.7015999999999998
0.0,0.2964,0.7036
0.0,0.2942,0.7058
0.0,0.29159999999999997,0.7083999999999999
0.0,0.28900000000000003,0.711
0.0,0.28740000000000004,0.7126
0.0,0.286,0.714
0.0,0.28419999999999995,0.7158
0.0,0.28270000000000006,0.7173
0.0,0.2807,0.7192999999999999
0.0,0.2794,0.7205999999999999
0.0,0.2777,0.7222999999999999
0.0,0.2761,0.7239
0.0,0.2746,0.7253999999999998
0.0,0.2728,0.7272000000000001
0.0,0.27149999999999996,0.7284999999999999
0.0,0.2701,0.7299
0.0,0.269,0.731
0.0,0.2672,0.7327999999999999
0.0,0.2656,0.7343999999999999
0.0,0.2636,0.7363999999999999
0.0,0.2623,0.7377
0.0,0.2609,0.7390999999999999
0.0,0.2595,0.7404999999999999
0.0,0.25870000000000004,0.7413000000000001
0.0,0.2571,0.7429
0.0,0.2553,0.7447000000000001
0.0,0.25379999999999997,0.7462000000000001
0.0,0.25250000000000006,0.7475000000000002
0.0,0.2511,0.7489000000000001
0.0,0.2492,0.7508
0.0,0.2468,0.7531999999999999
0.0,0.24599999999999994,0.7539999999999999
0.0,0.24450000000000002,0.7555
0.0,0.24369999999999997,0.7563
0.0,0.2427,0.7573
0.0,0.24159999999999998,0.7584
0.0,0.23950000000000005,0.7605
0.0,0.2379,0.7621
0.0,0.2366,0.7634000000000001
0.0,0.2358,0.7642
0.0,0.23410000000000003,0.7659
0.0,0.2324,0.7676000000000001
0.0,0.231,0.769
0.0,0.2299,0.7701
0.0,0.2287,0.7712999999999999
0.0,0.2279,0.7721
0.0,0.2264,0.7736000000000001
0.0,0.22470000000000004,0.7753
0.0,0.22350000000000003,0.7765000000000001
0.0,0.2225,0.7775000000000001
0.0,0.2206,0.7794000000000001
0.0,0.2191,0.7809
0.0,0.21810000000000002,0.7819
0.0,0.21670000000000003,0.7833
0.0,0.2152,0.7847999999999999
0.0,0.21400000000000002,0.786
0.0,0.2131,0.7868999999999999
0.0,0.211,0.7889999999999999
0.0,0.2096,0.7904000000000001
0.0,0.2082,0.7918000000000001
0.0,0.20720000000000005,0.7928
0.0,0.20610000000000003,0.7939
0.0,0.20459999999999998,0.7954
0.0,0.20350000000000001,0.7965000000000001
0.0,0.20259999999999997,0.7974
0.0,0.2017,0.7983
0.0,0.2011,0.7988999999999999
0.0,0.19970000000000002,0.8003
0.0,0.1986,0.8013999999999999
0.0,0.19720000000000001,0.8028000000000001
0.0,0.1956,0.8044
0.0,0.1949,0.8051
0.0,0.194,0.806
0.0,0.1924,0.8075999999999999
0.0,0.1912,0.8088
0.0,0.19010000000000002,0.8099000000000001
0.0,0.1889,0.8111
0.0,0.18750000000000003,0.8125
0.0,0.18640000000000004,0.8135999999999999
0.0,0.1853,0.8147
0.0,0.18409999999999999,0.8158999999999998
0.0,0.18249999999999997,0.8174999999999999
0.0,0.18140000000000003,0.8186
0.0,0.1796,0.8204
0.0,0.1782,0.8218
0.0,0.17750000000000002,0.8225
0.0,0.1764,0.8235999999999999
0.0,0.1758,0.8241999999999999
0.0,0.1752,0.8248
0.0,0.1739,0.8261000000000001
0.0,0.1728,0.8271999999999998
0.0,0.1719,0.8280999999999998
0.0,0.1708,0.8291999999999999
0.0,0.17009999999999997,0.8299000000000001
0.0,0.1693,0.8307
0.0,0.1688,0.8311999999999999
0.0,0.16749999999999998,0.8324999999999999
0.0,0.16660000000000003,0.8333999999999999
0.0,0.1658,0.8341999999999998
0.0,0.1641,0.8358999999999999
0.0,0.1631,0.8369
0.0,0.1623,0.8377000000000001
0.0,0.1616,0.8384
0.0,0.1609,0.8391000000000002
0.0,0.1598,0.8402
0.0,0.1591,0.8409000000000001
0.0,0.1584,0.8415999999999999
0.0,0.1577,0.8423
0.0,0.1566,0.8434000000000001
0.0,0.15519999999999998,0.8448
0.0,0.1539,0.8460999999999999
0.0,0.15299999999999997,0.8469999999999999
0.0,0.15259999999999999,0.8474
0.0,0.1518,0.8482000000000001
0.0,0.1507,0.8493
0.0,0.14999999999999997,0.85
0.0,0.149,0.851
0.0,0.1479,0.8520999999999999
0.0,0.1465,0.8534999999999998
0.0,0.14609999999999998,0.8539
0.0,0.14509999999999998,0.8549
0.0,0.14379999999999998,0.8562
0.0,0.14259999999999998,0.8573999999999999
0.0,0.1419,0.8581
0.0,0.1407,0.8593
0.0,0.1398,0.8602000000000001
0.0,0.1395,0.8604999999999998
0.0,0.13879999999999998,0.8611999999999999
0.0,0.1377,0.8623000000000001
0.0,0.1366,0.8634000000000001
0.0,0.13620000000000002,0.8638
0.0,0.13489999999999996,0.8651
0.0,0.1342,0.8658000000000001
0.0,0.1338,0.8661999999999999
0.0,0.133,0.867
0.0,0.13220000000000004,0.8678000000000001
0.0,0.1315,0.8684999999999998
0.0,0.13080000000000003,0.8692
0.0,0.13000000000000003,0.8700000000000001
0.0,0.12929999999999997,0.8707
0.0,0.12879999999999997,0.8711999999999998
0.0,0.1279,0.8721
0.0,0.1273,0.8727
0.0,0.12660000000000002,0.8734
0.0,0.1254,0.8746
0.0,0.1242,0.8757999999999999
0.0,0.1236,0.8764
0.0,0.1227,0.8773
0.0,0.12179999999999999,0.8782
0.0,0.121,0.8790000000000001
0.0,0.11989999999999998,0.8801
0.0,0.11939999999999999,0.8806
0.0,0.119,0.881
0.0,0.11840000000000002,0.8816
0.0,0.1176,0.8824
0.0,0.11729999999999999,0.8827
0.0,0.1167,0.8833
0.0,0.11580000000000001,0.8842000000000001
0.0,0.1147,0.8853000000000002
0.0,0.11399999999999999,0.8860000000000001
0.0,0.11380000000000001,0.8862
0.0,0.11299999999999999,0.8869999999999999
0.0,0.1122,0.8878
0.0,0.11129999999999998,0.8887
0.0,0.1103,0.8897
0.0,0.1096,0.8904
0.0,0.1089,0.8911
0.0,0.1085,0.8915000000000001
0.0,0.1076,0.8924
0.0,0.1071,0.8929
0.0,0.1062,0.8938
0.0,0.1055,0.8945000000000001
0.0,0.1049,0.8951
0.0,0.1045,0.8955000000000002
0.0,0.1041,0.8959000000000001
0.0,0.1036,0.8964000000000002
0.0,0.10289999999999999,0.8971
0.0,0.1024,0.8976000000000001
0.0,0.10169999999999998,0.8983000000000001
0.0,0.1011,0.8989
0.0,0.1006,0.8994
0.0,0.10029999999999999,0.8996999999999999
0.0,0.09949999999999999,0.9005000000000001
0.0,0.09919999999999998,0.9008
0.0,0.09829999999999998,0.9017
0.0,0.09799999999999999,0.9019999999999998
0.0,0.09719999999999998,0.9028000000000003
0.0,0.09639999999999999,0.9036
0.0,0.09599999999999999,0.9039999999999999
0.0,0.09539999999999998,0.9046
0.0,0.09459999999999999,0.9054
0.0,0.09379999999999998,0.9062000000000001
0.0,0.09329999999999998,0.9067000000000001
0.0,0.0925,0.9075000000000001
0.0,0.09209999999999999,0.9079
0.0,0.0914,0.9086000000000001
0.0,0.09079999999999999,0.9092
0.0,0.09029999999999999,0.9097
0.0,0.0899,0.9101000000000001
0.0,0.089,0.9110000000000001
0.0,0.08869999999999999,0.9113000000000001
0.0,0.08809999999999998,0.9118999999999999
0.0,0.0875,0.9125
0.0,0.08719999999999999,0.9128000000000001
0.0,0.08679999999999999,0.9132
0.0,0.0865,0.9135
0.0,0.08569999999999998,0.9143000000000001
0.0,0.08479999999999999,0.9152000000000001
0.0,0.08419999999999998,0.9158
0.0,0.08379999999999999,0.9161999999999999
0.0,0.08319999999999998,0.9168000000000001
0.0,0.08289999999999999,0.9171000000000001
0.0,0.08219999999999998,0.9178000000000001
0.0,0.08209999999999998,0.9179
0.0,0.08139999999999999,0.9186
0.0,0.0809,0.9191
0.0,0.0804,0.9196
0.0,0.08,0.9200000000000002
0.0,0.0799,0.9201
0.0,0.0793,0.9207000000000001
0.0,0.0789,0.9211000000000003
0.0,0.0786,0.9214
0.0,0.0781,0.9219000000000002
0.0,0.0776,0.9224
0.0,0.0774,0.9225999999999999
0.0,0.077,0.923
0.0,0.07629999999999999,0.9237
0.0,0.0759,0.9240999999999999
0.0,0.0757,0.9243
0.0,0.07559999999999999,0.9244
0.0,0.0747,0.9253
0.0,0.0744,0.9256
0.0,0.07409999999999999,0.9259000000000001
0.0,0.07349999999999998,0.9265000000000001
0.0,0.07269999999999999,0.9273
0.0,0.072,0.9280000000000003
0.0,0.0718,0.9282000000000001
0.0,0.0712,0.9288000000000002
0.0,0.0712,0.9288000000000002
0.0,0.0711,0.9289000000000002
0.0,0.0707,0.9293000000000001
0.0,0.06989999999999999,0.9301
0.0,0.06939999999999999,0.9306000000000003
0.0,0.06899999999999999,0.931
0.0,0.0687,0.9313
0.0,0.0682,0.9318
0.0,0.0676,0.9324
0.0,0.06709999999999999,0.9328999999999998
0.0,0.06649999999999999,0.9335000000000001
0.0,0.06599999999999999,0.9340000000000002
0.0,0.06559999999999999,0.9343999999999999
0.0,0.0651,0.9349000000000001
0.0,0.06470000000000001,0.9352999999999998
0.0,0.0637,0.9362999999999999
0.0,0.0633,0.9366999999999999
0.0,0.06319999999999999,0.9367999999999999
0.0,0.0628,0.9372
0.0,0.0625,0.9374999999999998
0.0,0.0619,0.9380999999999998
0.0,0.06119999999999999,0.9388
0.0,0.0607,0.9393
0.0,0.06059999999999999,0.9394
0.0,0.06019999999999999,0.9398
0.0,0.059899999999999995,0.9400999999999998
0.0,0.059799999999999985,0.9401999999999999
0.0,0.0593,0.9407
0.0,0.05899999999999998,0.9410000000000001
0.0,0.05839999999999999,0.9416
0.0,0.05839999999999999,0.9416
0.0,0.0581,0.9419000000000001
0.0,0.0581,0.9419000000000001
0.0,0.057699999999999994,0.9423
0.0,0.057699999999999994,0.9423
0.0,0.057499999999999996,0.9424999999999999
0.0,0.057399999999999986,0.9426
0.0,0.05719999999999999,0.9428000000000001
0.0,0.05689999999999999,0.9431
0.0,0.056600000000000004,0.9433999999999999
0.0,0.0563,0.9437
0.0,0.055700000000000006,0.9442999999999999
0.0,0.0553,0.9446999999999999
0.0,0.0546,0.9454
0.0,0.0543,0.9456999999999999
0.0,0.0539,0.9460999999999998
0.0,0.0536,0.9463999999999999
0.0,0.053000000000000005,0.9470000000000001
0.0,0.053000000000000005,0.9470000000000001
0.0,0.0524,0.9475999999999999
0.0,0.0518,0.9481999999999999
0.0,0.0517,0.9482999999999999
0.0,0.0513,0.9487
0.0,0.0508,0.9491999999999997
0.0,0.0505,0.9494999999999999
0.0,0.04989999999999999,0.9500999999999997
0.0,0.049699999999999994,0.9503
0.0,0.049499999999999995,0.9505000000000001
0.0,0.049199999999999994,0.9508000000000001
0.0,0.04869999999999999,0.9512999999999998
0.0,0.0482,0.9518000000000001
0.0,0.048,0.9520000000000002
0.0,0.0479,0.9521000000000001
0.0,0.047599999999999996,0.9524000000000001
0.0,0.0475,0.9525
0.0,0.047,0.953
0.0,0.0469,0.9530999999999998
0.0,0.046799999999999994,0.9531999999999998
0.0,0.0465,0.9535
0.0,0.045899999999999996,0.9540999999999998
0.0,0.045599999999999995,0.9544
0.0,0.045399999999999996,0.9545999999999999
0.0,0.045,0.9550000000000001
0.0,0.044599999999999994,0.9554
0.0,0.044399999999999995,0.9555999999999999
0.0,0.04409999999999999,0.9559000000000001
0.0,0.04379999999999999,0.9562000000000002
0.0,0.0435,0.9565000000000001
0.0,0.04329999999999999,0.9567
0.0,0.04309999999999999,0.9569000000000001
0.0,0.0427,0.9573
0.0,0.0421,0.9578999999999999
0.0,0.0418,0.9581999999999999
0.0,0.0416,0.9583999999999999
0.0,0.0411,0.9589000000000001
0.0,0.040799999999999996,0.9592
0.0,0.040799999999999996,0.9592
0.0,0.0407,0.9593000000000002
0.0,0.040299999999999996,0.9597
0.0,0.0401,0.9598999999999999
0.0,0.0399,0.9601000000000001
0.0,0.039799999999999995,0.9602
0.0,0.0397,0.9602999999999999
0.0,0.039599999999999996,0.9603999999999999
0.0,0.03949999999999999,0.9605
0.0,0.039299999999999995,0.9606999999999999
0.0,0.039099999999999996,0.9608999999999999
0.0,0.03899999999999999,0.9609999999999997
0.0,0.0384,0.9616
0.0,0.038299999999999994,0.9616999999999999
0.0,0.038299999999999994,0.9616999999999999
0.0,0.0382,0.9617999999999999
0.0,0.037899999999999996,0.9620999999999998
0.0,0.0377,0.9622999999999999
0.0,0.037599999999999995,0.9624
0.0,0.037599999999999995,0.9624
0.0,0.0372,0.9628
0.0,0.0371,0.9629
0.0,0.0366,0.9634
0.0,0.0363,0.9637
0.0,0.0361,0.9639
0.0,0.036,0.9640000000000001
0.0,0.0358,0.9642000000000002
0.0,0.0358,0.9642000000000002
0.0,0.035699999999999996,0.9643
0.0,0.0354,0.9645999999999999
0.0,0.0351,0.9648999999999999
0.0,0.034999999999999996,0.9650000000000001
0.0,0.0346,0.9654
0.0,0.0346,0.9654
0.0,0.0343,0.9656999999999998
0.0,0.0341,0.9659000000000001
0.0,0.033499999999999995,0.9665000000000001
0.0,0.03319999999999999,0.9667999999999999
0.0,0.03319999999999999,0.9667999999999999
0.0,0.032999999999999995,0.967
0.0,0.0329,0.9671000000000001
0.0,0.032799999999999996,0.9672000000000001
0.0,0.0326,0.9674000000000001
0.0,0.032499999999999994,0.9675
0.0,0.032499999999999994,0.9675
0.0,0.032499999999999994,0.9675
0.0,0.0324,0.9676
0.0,0.03219999999999999,0.9678000000000001
0.0,0.0321,0.9679
0.0,0.0321,0.9679
0.0,0.0321,0.9679
0.0,0.0317,0.9682999999999999
0.0,0.0315,0.9684999999999999
0.0,0.0313,0.9686999999999999
0.0,0.0312,0.9687999999999999
0.0,0.0306,0.9694
0.0,0.0306,0.9694
0.0,0.0303,0.9696999999999999
0.0,0.030199999999999998,0.9697999999999999
0.0,0.030000000000000006,0.97
0.0,0.029900000000000003,0.9700999999999999
0.0,0.029900000000000003,0.9700999999999999
0.0,0.029800000000000004,0.9702
0.0,0.029500000000000005,0.9705
0.0,0.029300000000000003,0.9706999999999999
0.0,0.029100000000000004,0.9708999999999998
0.0,0.029000000000000005,0.9709999999999999
0.0,0.028700000000000003,0.9712999999999999
0.0,0.028600000000000004,0.9713999999999998
0.0,0.028500000000000004,0.9715
0.0,0.028500000000000004,0.9715
0.0,0.028300000000000002,0.9716999999999999
0.0,0.028100000000000003,0.9719
0.0,0.027800000000000002,0.9721999999999997
0.0,0.027700000000000002,0.9722999999999999
0.0,0.0273,0.9726999999999999
0.0,0.027000000000000003,0.9729999999999999
0.0,0.0267,0.9733
0.0,0.0264,0.9736
0.0,0.0263,0.9737
0.0,0.0262,0.9738000000000001
0.0,0.0259,0.9741000000000002
0.0,0.0257,0.9743
0.0,0.0254,0.9746000000000002
0.0,0.0252,0.9748000000000001
0.0,0.0249,0.9751000000000001
0.0,0.024799999999999996,0.9752000000000001
0.0,0.024799999999999996,0.9752000000000001
0.0,0.0245,0.9754999999999999
0.0,0.0245,0.9754999999999999
0.0,0.0243,0.9757
0.0,0.023799999999999998,0.9762000000000001
0.0,0.0236,0.9763999999999999
0.0,0.0232,0.9767999999999999
0.0,0.022899999999999997,0.9770999999999999
0.0,0.022899999999999997,0.9770999999999999
0.0,0.022899999999999997,0.9770999999999999
0.0,0.022899999999999997,0.9770999999999999
0.0,0.022899999999999997,0.9770999999999999
0.0,0.022799999999999997,0.9772000000000001
0.0,0.022699999999999998,0.9773
