S,I,R
0.07970000000000001,0.5431000000000001,0.3772
0.0776,0.5423000000000001,0.3801
0.0754,0.5411000000000001,0.3835
0.0738,0.54,0.3862
0.0724,0.5373,0.3903
0.071,0.5349,0.3941
0.069,0.5341,0.3969
0.06720000000000001,0.5319,0.4008999999999999
0.0659,0.5297000000000001,0.40440000000000004
0.0646,0.5271000000000001,0.4083
0.06299999999999999,0.5259000000000001,0.41109999999999997
0.061,0.5238,0.4152
0.05990000000000001,0.5214999999999999,0.41859999999999997
0.05850000000000001,0.5201,0.42139999999999994
0.056400000000000006,0.5191000000000001,0.4245
0.054400000000000004,0.5176000000000001,0.42799999999999994
0.053500000000000006,0.5155000000000001,0.43099999999999994
0.052700000000000004,0.5139,0.43339999999999995
0.0516,0.5125000000000001,0.4359
0.0508,0.5096,0.4396000000000001
0.04970000000000001,0.5083,0.442
0.048900000000000006,0.5063,0.44480000000000003
0.0471,0.5049,0.44799999999999995
0.045700000000000005,0.5025999999999999,0.45170000000000005
0.044800000000000006,0.5013,0.4539000000000001
0.0437,0.49820000000000003,0.45810000000000006
0.04290000000000001,0.49610000000000004,0.46099999999999997
0.0422,0.49440000000000006,0.46340000000000003
0.041400000000000006,0.49140000000000006,0.46720000000000006
0.0408,0.48839999999999995,0.4708
0.04,0.48579999999999995,0.4742
0.0392,0.4833,0.4774999999999999
0.0387,0.48119999999999996,0.4801
0.038400000000000004,0.47879999999999995,0.4828
0.0373,0.476,0.4867
0.0369,0.4734999999999999,0.4895999999999999
0.036300000000000006,0.47009999999999996,0.4936
0.0357,0.4673999999999999,0.4969
0.034800000000000005,0.4662,0.499
0.0345,0.46390000000000003,0.5016
0.034100000000000005,0.46159999999999995,0.5043
0.0332,0.45990000000000003,0.5069
0.032600000000000004,0.45730000000000004,0.5101
0.0323,0.45489999999999997,0.5127999999999999
0.03150000000000001,0.45289999999999997,0.5156
0.031200000000000006,0.4497,0.5190999999999999
0.030600000000000006,0.4484,0.521
0.029800000000000004,0.4474,0.5227999999999999
0.029400000000000003,0.445,0.5256000000000001
0.028900000000000002,0.4431999999999999,0.5279
0.028600000000000004,0.4415,0.5299
0.028300000000000002,0.43899999999999995,0.5327
0.027700000000000002,0.43800000000000006,0.5343
0.0273,0.43509999999999993,0.5376000000000001
0.0267,0.4345,0.5388
0.0263,0.4324,0.5413
0.0257,0.4311999999999999,0.5430999999999999
0.025,0.429,0.546
0.0245,0.42650000000000005,0.549
0.0245,0.4243,0.5511999999999999
0.0239,0.4225,0.5536000000000001
0.023600000000000003,0.42069999999999996,0.5557000000000001
0.0233,0.4182,0.5585
0.023100000000000002,0.41529999999999995,0.5616000000000001
0.0229,0.41380000000000006,0.5632999999999999
0.022700000000000005,0.41179999999999994,0.5654999999999999
0.022400000000000003,0.41030000000000005,0.5673000000000001
0.022200000000000004,0.4084,0.5693999999999999
0.021500000000000002,0.406,0.5725
0.021400000000000002,0.404,0.5746
0.021300000000000003,0.4011,0.5776
0.021,0.3991,0.5799
0.020700000000000003,0.39790000000000003,0.5813999999999999
0.0205,0.39560000000000006,0.5839000000000001
0.0204,0.3928999999999999,0.5867
0.0196,0.39139999999999997,0.5889999999999999
0.0195,0.38910000000000006,0.5914
0.0193,0.38750000000000007,0.5932
0.0191,0.38559999999999994,0.5953
0.0188,0.3838,0.5974
0.0187,0.3816,0.5996999999999999
0.0185,0.3789,0.6025999999999999
0.0182,0.37729999999999997,0.6045
0.0177,0.375,0.6073000000000001
0.017499999999999998,0.3733999999999999,0.6091000000000001
0.0174,0.37120000000000003,0.6113999999999999
0.0172,0.3688,0.614
0.0171,0.36619999999999997,0.6167
0.016900000000000002,0.36439999999999995,0.6187
0.0167,0.3622,0.6211
0.0167,0.3598,0.6235
0.0165,0.3574,0.6260999999999999
0.016300000000000002,0.35550000000000004,0.6281999999999999
0.016,0.3535,0.6305
0.0156,0.351,0.6334
0.015100000000000002,0.35,0.6349
0.014800000000000002,0.34859999999999997,0.6366
0.014800000000000002,0.34630000000000005,0.6388999999999999
0.014600000000000002,0.3444,0.641
0.014400000000000001,0.3419,0.6436999999999999
0.014300000000000002,0.3393,0.6464
0.014000000000000002,0.3369,0.6491
0.013800000000000002,0.335,0.6512
0.0134,0.33320000000000005,0.6534000000000001
0.0134,0.33140000000000003,0.6552
0.0129,0.3296,0.6575000000000001
0.0128,0.32720000000000005,0.6599999999999999
0.0125,0.32530000000000003,0.6622000000000001
0.012400000000000001,0.3235,0.6640999999999999
0.012300000000000002,0.32189999999999996,0.6658000000000001
0.0122,0.32000000000000006,0.6678000000000001
0.0122,0.31700000000000006,0.6708000000000001
0.0122,0.3153,0.6725000000000001
0.012,0.31320000000000003,0.6748
0.012,0.3115,0.6765000000000001
0.0117,0.3101,0.6782
0.011600000000000001,0.3084,0.68
0.0115,0.3068,0.6817
0.0115,0.3043,0.6842
0.0112,0.30229999999999996,0.6864999999999999
0.0111,0.30119999999999997,0.6877
0.0111,0.2995,0.6894
0.011,0.29799999999999993,0.6910000000000001
0.0108,0.29680000000000006,0.6924
0.010600000000000002,0.2948,0.6945999999999999
0.010400000000000001,0.2937,0.6959
0.010400000000000001,0.29169999999999996,0.6979
0.0102,0.28969999999999996,0.7000999999999998
0.010100000000000001,0.2875,0.7023999999999999
0.01,0.2858,0.7041999999999999
0.0099,0.2838,0.7062999999999999
0.0099,0.2819,0.7081999999999999
0.0098,0.281,0.7091999999999998
0.0097,0.27969999999999995,0.7106
0.0097,0.27799999999999997,0.7122999999999999
0.009600000000000001,0.27640000000000003,0.714
0.0095,0.27470000000000006,0.7158
0.0094,0.2728,0.7177999999999999
0.0094,0.2711,0.7195
0.0094,0.2700000000000001,0.7205999999999999
0.0093,0.2677,0.723
0.0092,0.26610000000000006,0.7247
0.009,0.2654,0.7255999999999999
0.0089,0.26380000000000003,0.7273000000000001
0.0089,0.2627,0.7283999999999999
0.008799999999999999,0.2615,0.7296999999999999
0.008799999999999999,0.26030000000000003,0.7308999999999999
0.008799999999999999,0.259,0.7322
0.008799999999999999,0.2574,0.7337999999999999
0.008799999999999999,0.256,0.7352
0.008499999999999999,0.2548,0.7367000000000001
0.0084,0.2533,0.7383
0.0081,0.2526,0.7393
0.008,0.2513,0.7407
0.0078,0.2503,0.7419
0.0077,0.2485,0.7438
0.0076,0.24689999999999998,0.7455
0.0076,0.2451,0.7473
0.0075,0.2439,0.7485999999999999
0.0073999999999999995,0.2426,0.75
0.0073999999999999995,0.2413,0.7513
0.007200000000000001,0.24079999999999996,0.752
0.0071,0.23959999999999998,0.7532999999999999
0.007000000000000001,0.2378,0.7552000000000001
0.007000000000000001,0.23679999999999998,0.7562
0.007000000000000001,0.2353,0.7577
0.006900000000000001,0.2339,0.7592000000000001
0.006900000000000001,0.23279999999999998,0.7603000000000001
0.006900000000000001,0.2312,0.7619
0.006900000000000001,0.22960000000000008,0.7635
0.006900000000000001,0.2278,0.7653000000000001
0.006900000000000001,0.22669999999999996,0.7664
0.0068000000000000005,0.2254,0.7677999999999999
0.0068000000000000005,0.22359999999999997,0.7696000000000001
0.0068000000000000005,0.2226,0.7706
0.0068000000000000005,0.22080000000000002,0.7724
0.0068000000000000005,0.2197,0.7735000000000001
0.0068000000000000005,0.21870000000000003,0.7745
0.0067,0.21730000000000005,0.776
0.0067,0.2152,0.7781
0.0066,0.21300000000000002,0.7804
0.006500000000000001,0.21230000000000002,0.7811999999999999
0.006500000000000001,0.2112,0.7823
0.006500000000000001,0.21000000000000002,0.7835000000000001
0.0064,0.20900000000000002,0.7846000000000001
0.0063,0.2076,0.7861
0.0062,0.2065,0.7873
0.0062,0.20580000000000004,0.788
0.0062,0.2044,0.7894
0.0060999999999999995,0.20390000000000003,0.79
0.0060999999999999995,0.20259999999999997,0.7913
0.006,0.2021,0.7919
0.006,0.20129999999999998,0.7927000000000001
0.006,0.2003,0.7937000000000001
0.006,0.19890000000000002,0.7951
0.006,0.1974,0.7966000000000001
0.005900000000000001,0.19660000000000002,0.7975000000000001
0.005900000000000001,0.1959,0.7981999999999999
0.005900000000000001,0.1947,0.7993999999999999
0.005900000000000001,0.19290000000000002,0.8012
0.005900000000000001,0.19140000000000001,0.8027
0.005900000000000001,0.19019999999999998,0.8039
0.005900000000000001,0.18860000000000002,0.8055
0.005900000000000001,0.18649999999999997,0.8076000000000001
0.0058000000000000005,0.1858,0.8084
0.0058000000000000005,0.18439999999999998,0.8098000000000001
0.0058000000000000005,0.1835,0.8107
0.0058000000000000005,0.1825,0.8116999999999999
0.0058000000000000005,0.1815,0.8127000000000001
0.0058000000000000005,0.18080000000000002,0.8133999999999999
0.0058000000000000005,0.1796,0.8146000000000001
0.0058000000000000005,0.1784,0.8158
0.0057,0.17749999999999996,0.8168
0.0056,0.1765,0.8179000000000001
0.0056,0.17539999999999997,0.819
0.0055,0.1739,0.8206
0.0054,0.17310000000000003,0.8215
0.0054,0.1721,0.8225
0.005300000000000001,0.1712,0.8234999999999999
0.005300000000000001,0.17039999999999997,0.8243
0.005200000000000001,0.1693,0.8255000000000001
0.005200000000000001,0.1684,0.8263999999999999
0.005200000000000001,0.16770000000000002,0.8271000000000001
0.005200000000000001,0.16629999999999998,0.8285
0.005200000000000001,0.1656,0.8291999999999999
0.005200000000000001,0.16419999999999998,0.8305999999999999
0.005000000000000001,0.1641,0.8309
0.005000000000000001,0.16319999999999998,0.8318
0.004900000000000001,0.16240000000000002,0.8327
0.004900000000000001,0.16140000000000002,0.8337
0.004900000000000001,0.1608,0.8343
0.0048000000000000004,0.1595,0.8357000000000001
0.0048000000000000004,0.1588,0.8364
0.0048000000000000004,0.15689999999999998,0.8382999999999999
0.004700000000000001,0.1568,0.8384999999999998
0.004700000000000001,0.1557,0.8396000000000001
0.004700000000000001,0.15510000000000002,0.8402000000000001
0.004700000000000001,0.15389999999999998,0.8413999999999999
0.0045000000000000005,0.1531,0.8423999999999999
0.0045000000000000005,0.1525,0.843
0.0045000000000000005,0.1516,0.8439
0.0045000000000000005,0.1507,0.8448
0.0045000000000000005,0.14940000000000003,0.8461000000000001
0.0044,0.149,0.8465999999999999
0.0044,0.14850000000000002,0.8471
0.0043,0.1478,0.8479000000000001
0.004200000000000001,0.1466,0.8492
0.0041,0.14610000000000004,0.8497999999999999
0.0041,0.1452,0.8507
0.0041,0.14479999999999998,0.8511
0.004000000000000001,0.1444,0.8516
0.004000000000000001,0.1438,0.8522000000000001
0.004000000000000001,0.1427,0.8533
0.004000000000000001,0.1421,0.8539
0.004000000000000001,0.14140000000000003,0.8545999999999999
0.004000000000000001,0.1401,0.8559000000000001
0.004000000000000001,0.139,0.857
0.004000000000000001,0.1379,0.8581000000000001
0.004000000000000001,0.1369,0.8591
0.004000000000000001,0.1358,0.8601999999999999
0.004000000000000001,0.1345,0.8615
0.004000000000000001,0.134,0.8620000000000001
0.004000000000000001,0.13330000000000003,0.8626999999999999
0.004000000000000001,0.13240000000000002,0.8635999999999999
0.004000000000000001,0.1315,0.8644999999999999
0.004000000000000001,0.13079999999999997,0.8652
0.004000000000000001,0.1301,0.8659000000000001
0.004000000000000001,0.1292,0.8667999999999999
0.004000000000000001,0.1285,0.8674999999999999
0.004000000000000001,0.128,0.868
0.004000000000000001,0.12779999999999997,0.8682000000000001
0.004000000000000001,0.1272,0.8688
0.004000000000000001,0.1264,0.8695999999999999
0.004000000000000001,0.1256,0.8703999999999998
0.004000000000000001,0.1248,0.8712
0.004000000000000001,0.12389999999999998,0.8720999999999999
0.004000000000000001,0.1232,0.8728
0.004000000000000001,0.12249999999999998,0.8734999999999999
0.0039000000000000007,0.12189999999999998,0.8742000000000001
0.0039000000000000007,0.12090000000000001,0.8752000000000001
0.0039000000000000007,0.1204,0.8757000000000001
0.0039000000000000007,0.12,0.8760999999999999
0.0039000000000000007,0.11950000000000001,0.8766
0.0039000000000000007,0.11910000000000001,0.8770000000000001
0.0039000000000000007,0.1186,0.8775000000000001
0.0039000000000000007,0.11750000000000001,0.8785999999999999
0.0039000000000000007,0.11679999999999999,0.8793
0.0039000000000000007,0.1157,0.8804000000000001
0.0039000000000000007,0.11520000000000001,0.8808999999999999
0.0039000000000000007,0.11460000000000001,0.8815
0.0039000000000000007,0.11350000000000002,0.8826
0.0039000000000000007,0.1129,0.8831999999999999
0.0039000000000000007,0.1121,0.8839999999999998
0.0039000000000000007,0.11180000000000001,0.8843
0.0039000000000000007,0.11080000000000001,0.8853
0.0038000000000000004,0.11030000000000002,0.8859
0.0038000000000000004,0.11000000000000001,0.8862
0.0038000000000000004,0.1096,0.8865999999999999
0.0037000000000000006,0.1089,0.8873999999999999
0.0036000000000000003,0.1082,0.8882
0.0036000000000000003,0.1072,0.8892
0.0035000000000000005,0.10679999999999998,0.8897
0.0035000000000000005,0.10600000000000001,0.8905
0.0035000000000000005,0.10569999999999999,0.8907999999999999
0.0035000000000000005,0.1051,0.8914
0.0035000000000000005,0.1044,0.8921000000000001
0.0035000000000000005,0.1035,0.8930000000000001
0.0035000000000000005,0.10300000000000001,0.8935000000000001
0.0035000000000000005,0.10189999999999999,0.8946
0.0035000000000000005,0.1014,0.8951
0.0035000000000000005,0.101,0.8955
0.0035000000000000005,0.1002,0.8963000000000001
0.0035000000000000005,0.09949999999999999,0.897
0.0035000000000000005,0.0986,0.8979000000000001
0.0035000000000000005,0.09829999999999998,0.8982000000000001
0.0035000000000000005,0.09759999999999999,0.8989
0.0035000000000000005,0.09669999999999998,0.8998000000000002
0.0035000000000000005,0.09609999999999999,0.9004
0.0034000000000000002,0.09549999999999999,0.9010999999999999
0.0034000000000000002,0.09499999999999999,0.9016000000000002
0.0033,0.09459999999999999,0.9021000000000001
0.0033,0.09399999999999999,0.9027
0.0033,0.09339999999999998,0.9033
0.0033,0.09249999999999999,0.9042
0.0033,0.09179999999999998,0.9048999999999999
0.0033,0.09129999999999998,0.9054
0.0031,0.09119999999999998,0.9057000000000002
0.0031,0.09029999999999998,0.9066000000000001
0.0031,0.09009999999999999,0.9068000000000002
0.0031,0.08939999999999998,0.9075000000000001
0.0031,0.08869999999999997,0.9082000000000001
0.0031,0.08849999999999998,0.9084
0.0031,0.08769999999999997,0.9092
0.0031,0.08709999999999998,0.9097999999999999
0.0031,0.08629999999999997,0.9106
0.0031,0.08549999999999998,0.9114000000000001
0.0031,0.08489999999999998,0.9119999999999999
0.0031,0.08439999999999998,0.9125
0.0031,0.08360000000000001,0.9133000000000001
0.0031,0.0827,0.9142000000000001
0.0031,0.08220000000000001,0.9147000000000001
0.0031,0.08180000000000001,0.9151
0.0031,0.0816,0.9153
0.0031,0.0813,0.9156000000000001
0.0031,0.0806,0.9162999999999999
0.0031,0.08010000000000002,0.9168000000000001
0.0031,0.07970000000000002,0.9171999999999999
0.0031,0.0793,0.9175999999999999
0.0031,0.07880000000000001,0.9181000000000001
0.0031,0.078,0.9189
0.0031,0.07770000000000002,0.9192
0.0031,0.07750000000000001,0.9194000000000001
0.0031,0.07680000000000001,0.9201
0.0031,0.07680000000000001,0.9201
0.0031,0.0766,0.9202999999999999
0.003,0.0764,0.9206
0.003,0.0764,0.9206
0.003,0.07610000000000001,0.9209000000000002
0.003,0.07570000000000002,0.9213000000000001
0.003,0.07529999999999999,0.9217000000000001
0.003,0.07509999999999999,0.9218999999999999
0.003,0.0743,0.9227000000000001
0.003,0.07410000000000001,0.9228999999999999
0.003,0.0738,0.9232000000000001
0.003,0.0736,0.9234
0.0029000000000000002,0.07339999999999999,0.9237
0.0029000000000000002,0.07309999999999998,0.924
0.0029000000000000002,0.07269999999999999,0.9244000000000001
0.0028000000000000004,0.07239999999999999,0.9248
0.0028000000000000004,0.0722,0.925
0.0028000000000000004,0.07170000000000001,0.9254999999999999
0.0028000000000000004,0.0713,0.9259000000000001
0.0028000000000000004,0.0706,0.9266
0.0028000000000000004,0.07010000000000001,0.9271
0.0028000000000000004,0.0698,0.9274000000000001
0.0028000000000000004,0.0696,0.9276
0.0028000000000000004,0.06889999999999999,0.9282999999999999
0.0028000000000000004,0.06839999999999999,0.9288000000000001
0.0028000000000000004,0.0679,0.9292999999999999
0.0028000000000000004,0.06740000000000002,0.9297999999999998
0.0027,0.06700000000000002,0.9302999999999999
0.0027,0.06680000000000001,0.9305
0.0027,0.06670000000000001,0.9305999999999999
0.0027,0.0661,0.9312000000000001
0.0027,0.06560000000000002,0.9317
0.0027,0.06470000000000001,0.9325999999999999
0.0027,0.06420000000000001,0.9330999999999999
0.0027,0.06360000000000002,0.9337
0.0027,0.0632,0.9340999999999999
0.0027,0.06300000000000001,0.9342999999999998
0.0027,0.06280000000000001,0.9345000000000001
0.0026000000000000003,0.06250000000000001,0.9348999999999998
0.0026000000000000003,0.06200000000000001,0.9353999999999999
0.0026000000000000003,0.06170000000000001,0.9357
0.0026000000000000003,0.06120000000000001,0.9361999999999998
0.0026000000000000003,0.06070000000000001,0.9367000000000001
0.0026000000000000003,0.06060000000000001,0.9368000000000001
0.0026000000000000003,0.06000000000000001,0.9374
0.0026000000000000003,0.05960000000000001,0.9378
0.0026000000000000003,0.05890000000000001,0.9385000000000001
0.0026000000000000003,0.05840000000000001,0.9390000000000001
0.0026000000000000003,0.058100000000000006,0.9392999999999999
0.0026000000000000003,0.057600000000000005,0.9398
0.0026000000000000003,0.05750000000000001,0.9399
0.0026000000000000003,0.05700000000000001,0.9403999999999998
0.0026000000000000003,0.0563,0.9410999999999999
0.0026000000000000003,0.05620000000000001,0.9412
0.0026000000000000003,0.05600000000000001,0.9414
0.0026000000000000003,0.055700000000000006,0.9417
0.0026000000000000003,0.055400000000000005,0.942
0.0026000000000000003,0.0553,0.9421000000000002
0.0026000000000000003,0.0551,0.9423
0.0025,0.05500000000000001,0.9424999999999999
0.0025,0.0546,0.9428999999999998
0.0025,0.054000000000000006,0.9434999999999999
0.0025,0.0538,0.9437
0.0025,0.053700000000000005,0.9437999999999999
0.0025,0.0531,0.9443999999999999
0.0025,0.0528,0.9446999999999999
0.0025,0.0526,0.9449
0.0025,0.052500000000000005,0.945
0.0025,0.0519,0.9456
0.0025,0.0516,0.9459000000000002
0.0025,0.0513,0.9461999999999999
0.0025,0.0512,0.9462999999999999
0.0025,0.0509,0.9465999999999999
0.0025,0.0505,0.9470000000000001
0.0025,0.0503,0.9471999999999999
0.0025,0.0501,0.9474
0.0025,0.04989999999999999,0.9475999999999999
0.0025,0.04959999999999999,0.9479
0.0025,0.0493,0.9482000000000002
0.0025,0.048999999999999995,0.9484999999999999
0.0025,0.04859999999999999,0.9488999999999999
0.0025,0.04809999999999999,0.9494
0.0024000000000000002,0.047799999999999995,0.9498000000000001
0.0024000000000000002,0.04759999999999999,0.95
0.0024000000000000002,0.047299999999999995,0.9503
0.0024000000000000002,0.04699999999999999,0.9506
0.0024000000000000002,0.04619999999999999,0.9513999999999999
0.0024000000000000002,0.04599999999999999,0.9515999999999998
0.0024000000000000002,0.045799999999999993,0.9517999999999999
0.0024000000000000002,0.04529999999999999,0.9522999999999999
0.0024000000000000002,0.04509999999999999,0.9524999999999999
